Parameter,Outcome,mu,mu_star,mu_star_conf,sigma,mu_star_norm,sigma_norm
Solar PV Costs,Flexibility Capacity 2050,-1.8109686749999967,1.851925575000017,1.725545048703368,4.414060985360498,0.012715189528922994,0.020981938474804368
Solar PV Potential,Flexibility Capacity 2050,23.151474299999972,24.868397249999997,20.67481174787895,50.086738152339684,0.17074465009982767,0.23808390092512746
Nuclear Costs,Flexibility Capacity 2050,-9.312317924999988,29.86723597499999,30.00138839003401,70.73756090524263,0.20506632191587496,0.3362461813948699
Nuclear Potential,Flexibility Capacity 2050,6.503198475000022,11.581547625000004,8.78456191285962,22.48072862880676,0.07951808381399064,0.10686061350823815
Hydrogen Import Potential,Flexibility Capacity 2050,-28.95160830000001,29.362831050000022,23.98019712390226,59.17083962806252,0.20160311350875698,0.2812645590299071
Hydrogen Import Price,Flexibility Capacity 2050,3.6937068,10.425133200000007,9.244390440156355,24.03973219460302,0.07157822446631924,0.11427123085313345
Biomass Import Potential,Flexibility Capacity 2050,-114.355327125,123.280162875,59.06600731555613,141.00412732990276,0.8464328465857065,0.6702535225819743
Biomass Import Price,Flexibility Capacity 2050,87.23130119999999,89.52900795,73.47443829843311,161.1442575537382,0.6146998128802791,0.7659882608723101
Ammonia Import Potential,Flexibility Capacity 2050,-109.72387117499997,109.97045992499997,63.59937258488827,138.53317981109697,0.755049370992787,0.6585080417229645
Ammonia Import Price,Flexibility Capacity 2050,91.69978657500002,91.69978657500002,67.37507111237197,171.62128065864167,0.6296042248149812,0.8157900771397483
CCS potential,Flexibility Capacity 2050,-48.94106737500001,121.24156747500001,45.856747266309924,160.0817315425608,0.8324359952901081,0.7609376157932449
Flexibility Costs,Flexibility Capacity 2050,-21.753510450000014,21.753510450000014,8.389480329634326,18.252751044103512,0.1493580584582385,0.08676320981370096
LNG Import Price,Flexibility Capacity 2050,27.308352675000002,28.08557002499998,28.648806686683322,66.55067366205947,0.19283352998443962,0.3163440978421573
Electricity Trade Price,Flexibility Capacity 2050,-33.830696699999976,46.6473801,41.2235601921043,96.37515176755888,0.3202776002481691,0.45811272467539954
Weather Conditions,Flexibility Capacity 2050,-7.837661774999996,46.653410475,21.719574242543874,67.829410206413,0.3203190043748201,0.32242248497547843
Electricity Trade Ratio,Flexibility Capacity 2050,-26.233364474999984,61.884670275000005,30.227405350644485,87.7131846215813,0.42489575288765696,0.4169386533767817
Electricity Trade Volume,Flexibility Capacity 2050,-35.73126165,46.05773235,25.251975283014186,63.4366326364236,0.3162291206560273,0.3015417157671002
WACC,Flexibility Capacity 2050,-133.73022465000005,135.529845,69.96680217482694,175.95835598642617,0.9305382944455293,0.8364060695308764
Bunker Emission Reduction,Flexibility Capacity 2050,71.2682034,88.94004749999998,45.114534226441656,122.67759242908973,0.6106560522411455,0.5831395862271023
End-of-Life Emission Reduction,Flexibility Capacity 2050,-1.7053025658242404e-14,1.7053025658242404e-14,2.1542598866142583e-14,5.248810548872818e-14,0.0,0.0
CO2 Cap,Hydrogen Imports 2050,-9.852318600000004,12.243588150000003,13.509018288546697,28.99782995524787,0.13478602548714166,0.22843334591968448
Buildings demand,Hydrogen Imports 2050,8.208262200000004,8.9089578,7.918644642389096,20.684382619494265,0.09807607037930863,0.16294332152944216
Steel Production,Hydrogen Imports 2050,9.589648274999997,10.708661174999994,5.8796785753140135,16.49614153929866,0.11788847030653454,0.1299500277228409
Chemical Production,Hydrogen Imports 2050,17.825379225,17.825379225,14.879401636397938,32.111111744927435,0.19623430558947824,0.25295853891188014
Passenger Cars,Hydrogen Imports 2050,2.922038850000004,2.9981995500000016,2.7320050311051163,6.058440055136087,0.033006288353617706,0.04772597587420897
Bunker aviation,Hydrogen Imports 2050,6.5076870000000016,6.507769200000001,5.231838508793285,11.826876407331309,0.07164209825659934,0.09316741817145313
Bunker navigation,Hydrogen Imports 2050,6.354248250000003,6.3671781,6.586199394088362,16.60660358691077,0.0700943725935252,0.13082020370401315
Agriculture neGHG CH4,Hydrogen Imports 2050,1.2021981000000022,6.810726450000004,6.4827754676675236,16.739098384602855,0.07497726464081121,0.13186394490811237
Agriculture neGHG N2O,Hydrogen Imports 2050,1.7765740499999985,2.080901400000003,1.774079267271139,4.713611638762359,0.022908025466099092,0.03713195365550411
Wind offshore Costs,Hydrogen Imports 2050,11.9545335,11.95703865,11.588125202480697,24.078623402606,0.1316314871494299,0.18968179748229336
Wind offshore Potential,Hydrogen Imports 2050,-2.8398886500000033,3.5502177,4.892702627599114,11.805556083172386,0.03908329221259385,0.09299946515596089
Solar PV Costs,Hydrogen Imports 2050,-0.00022679999999927202,0.04847069999999888,0.057479372733258205,0.1427397292927346,0.0005335995400645231,0.001124446691643159
Solar PV Potential,Hydrogen Imports 2050,-4.8290688,4.8532373999999985,5.989042717209214,15.42869610942021,0.053427849081280045,0.12154111810753085
Nuclear Costs,Hydrogen Imports 2050,8.727408375,8.799630225,8.36324696262837,20.622487407519838,0.09687251557741035,0.16245573572079555
Nuclear Potential,Hydrogen Imports 2050,-1.815434100000002,1.8299517000000018,3.368526110390853,8.043584020201504,0.020145394753125406,0.0633641487572145
Hydrogen Import Potential,Hydrogen Imports 2050,63.61525402499999,63.61525402499999,55.58690477527425,126.94219330589019,0.7003214372564989,1.0
Hydrogen Import Price,Hydrogen Imports 2050,-90.83722222500002,90.83722222500002,46.18719478466136,110.87962440725974,1.0,0.8734654847192944
Biomass Import Potential,Hydrogen Imports 2050,-4.386878474999998,9.389352074999998,7.650307964359328,19.582009411617907,0.10336458827134722,0.15425926480119587
Biomass Import Price,Hydrogen Imports 2050,17.611899525000005,17.666569575000004,12.842027212285156,33.56702959342373,0.194486017320528,0.26442767939685663
Ammonia Import Potential,Hydrogen Imports 2050,-21.557631300000004,21.55765185,30.36746487310983,67.37691975889742,0.23732178639944088,0.5307685175766621
Ammonia Import Price,Hydrogen Imports 2050,9.70550925,9.777771150000001,14.069798858072657,30.71742982842777,0.10764057850405057,0.24197966829207498
CCS potential,Hydrogen Imports 2050,-49.726509975000006,50.216637675,42.21406382785652,90.04826183094437,0.5528200493693596,0.7093643136758855
Flexibility Costs,Hydrogen Imports 2050,2.6879456250000033,2.7908258250000024,2.836089288581957,6.87373374375245,0.030723372606961088,0.05414853457895552
LNG Import Price,Hydrogen Imports 2050,-1.9227607500000023,1.958938950000002,3.053452261548721,5.8656143000259915,0.021565377077997737,0.04620697143535036
Electricity Trade Price,Hydrogen Imports 2050,15.266367749999997,15.3189672,11.974139670032125,29.050396694555673,0.16864196003325108,0.228847445738971
Weather Conditions,Hydrogen Imports 2050,14.122863299999997,18.3792741,10.516778610991853,28.62645636574645,0.20233196975657514,0.22550781281024365
Electricity Trade Ratio,Hydrogen Imports 2050,10.76697825,11.594536200000002,9.867442257699318,24.905806051252668,0.12764080534388006,0.19619801267524678
Electricity Trade Volume,Hydrogen Imports 2050,-5.302644000000001,7.88875215,13.460939618975383,29.62390740108377,0.0868449293887465,0.23336533448496202
WACC,Hydrogen Imports 2050,18.37839795,20.0836242,18.8789950592969,42.301976186628615,0.2210946538001096,0.33323810692867384
Bunker Emission Reduction,Hydrogen Imports 2050,20.161692675,22.905772725,21.127167042325553,52.00007094903217,0.25216284870824596,0.40963583182881197
End-of-Life Emission Reduction,Hydrogen Imports 2050,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Hydrogen Production 2050,3.8121179250000012,6.509853675,6.898217226565446,14.420616037282397,0.1438294220141764,0.2632994978076568
Buildings demand,Hydrogen Production 2050,-4.566759150000002,6.631083900000002,7.626295687666408,18.384508460065717,0.1465078959189526,0.33567441449527363
Steel Production,Hydrogen Production 2050,-5.506329450000001,7.814057100000001,6.598633859104662,15.994864700643001,0.172644635715068,0.29204299124896305
Chemical Production,Hydrogen Production 2050,13.687757549999997,31.830460200000005,13.439522434480702,42.82146623710782,0.7032656833121901,0.7818577602002917
Passenger Cars,Hydrogen Production 2050,-1.22494635,1.7909705999999992,1.6301639325651591,4.144279901819701,0.039569901122605895,0.07566852997835795
Bunker aviation,Hydrogen Production 2050,8.625728175,12.451642274999998,5.229350193974395,15.963883514564017,0.27510795187582066,0.2914773198022653
Bunker navigation,Hydrogen Production 2050,4.646466300000001,5.2952955,3.208914137532403,8.692999928390146,0.11699484031171704,0.15872154904267627
Agriculture neGHG CH4,Hydrogen Production 2050,1.94030355,2.6176089000000013,1.975562794524065,4.467566716444605,0.057833738505061606,0.08157127752523845
Agriculture neGHG N2O,Hydrogen Production 2050,0.16571572499999807,1.2986861249999995,0.8854298425230749,2.4792838740248055,0.028693313868776073,0.045268121505048685
Wind offshore Costs,Hydrogen Production 2050,-5.787214350000001,9.754860449999999,9.199274132018143,19.798083097290736,0.21552495807095828,0.361484233655061
Wind offshore Potential,Hydrogen Production 2050,-1.5953157749999995,7.699173675,5.483156255549757,15.469343762362216,0.17010638870650385,0.28244774242054926
Solar PV Costs,Hydrogen Production 2050,0.3660460500000001,1.1436480000000002,1.4666031462484663,3.837767488315697,0.025267884508582118,0.0700720586252086
Solar PV Potential,Hydrogen Production 2050,5.078281425,7.127804174999996,7.173749152754197,16.484753013879562,0.15748248822512634,0.3009876401130302
Nuclear Costs,Hydrogen Production 2050,-5.818166774999997,6.002006625,6.229048363157354,14.882735316216884,0.13260899351919883,0.2717371244496887
Nuclear Potential,Hydrogen Production 2050,0.8357442750000013,2.0319726750000013,2.4803726641745674,5.933875359158027,0.04489462743474801,0.10834394301049385
Hydrogen Import Potential,Hydrogen Production 2050,-13.176112425000003,13.176113325,16.88668207689007,34.947653950789025,0.29111449481666546,0.6380933873427371
Hydrogen Import Price,Hydrogen Production 2050,45.2609319,45.2609319,21.8729535362819,54.76887026885564,1.0,1.0
Biomass Import Potential,Hydrogen Production 2050,9.74851185,12.028261800000001,7.882068136815865,18.667509980709898,0.26575373716509804,0.3408416111026703
Biomass Import Price,Hydrogen Production 2050,-28.422093075,32.006848425,18.107142488511222,44.366258763197806,0.7071628241264736,0.8100634273704694
Ammonia Import Potential,Hydrogen Production 2050,3.1605042750000036,23.248592924999997,16.904080946216475,43.40017580734402,0.5136569652689806,0.7924241561729558
Ammonia Import Price,Hydrogen Production 2050,2.963399925,3.390076725,4.249961676451811,12.075221090175521,0.0749007274638108,0.22047599358722036
CCS potential,Hydrogen Production 2050,3.3377219249999994,32.534957025,15.999886655599285,48.524433303815314,0.7188309135322951,0.8859856532664098
Flexibility Costs,Hydrogen Production 2050,-0.8312187749999989,1.895004525000001,1.5435372045739508,4.186468782612589,0.04186843808666699,0.07643883764740035
LNG Import Price,Hydrogen Production 2050,-2.4847723500000005,2.6624971500000005,2.1162171508829757,5.401011791553168,0.05882550443023468,0.09861462843838241
Electricity Trade Price,Hydrogen Production 2050,-10.958750700000001,13.295902649999999,12.800115478076416,28.963957097202456,0.2937611333186005,0.5288397762272784
Weather Conditions,Hydrogen Production 2050,-4.27827525,5.4211038,4.689037731424177,14.635908800348455,0.11977446270831202,0.26723043087253845
Electricity Trade Ratio,Hydrogen Production 2050,-5.166838950000001,8.824025700000002,9.404063594409513,22.342073590883803,0.19495899287924298,0.4079338040242294
Electricity Trade Volume,Hydrogen Production 2050,3.719572875,12.016475325000002,11.795150607153392,29.355796017104012,0.2654933254920454,0.5359941856203889
WACC,Hydrogen Production 2050,-17.9931576,20.381681550000003,15.08121020312819,36.066230948920264,0.45031511050261874,0.658516978200833
Bunker Emission Reduction,Hydrogen Production 2050,18.441245700000003,31.354008299999997,9.354795884638197,34.045569294506166,0.6927389027091595,0.6216226321152767
End-of-Life Emission Reduction,Hydrogen Production 2050,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Methanol Production 2050,-0.21564772500000018,8.275506674999999,5.654215014865819,16.22583811345971,0.42760640454978416,0.7014502851934975
Buildings demand,Methanol Production 2050,-0.6755457749999999,0.7026896249999998,0.7161468817422743,1.7404020360802939,0.036308904803183675,0.07523836340676784
Steel Production,Methanol Production 2050,-0.32634240000000003,1.11366015,0.9172215254376698,2.495220614941227,0.05754429684293299,0.107869510328673
Chemical Production,Methanol Production 2050,-5.08767975,13.614349950000001,6.910680527357855,22.13014748998041,0.7034715167336911,0.9566962371789023
Passenger Cars,Methanol Production 2050,0.905078775,0.9307431750000001,1.6394353974857512,3.8327907143860585,0.0480927341673615,0.16569326779261448
Bunker aviation,Methanol Production 2050,-5.453701125,5.901616275,5.369093348151948,10.806569431709738,0.3049443394213975,0.46717286076878317
Bunker navigation,Methanol Production 2050,-1.2987977249999998,1.7748678749999995,1.5588623072527974,3.9484193210961287,0.09170977686144705,0.1706919445072567
Agriculture neGHG CH4,Methanol Production 2050,-2.4426227250000005,2.6503488749999997,2.1134606400510774,5.4713003657359485,0.13694704116002845,0.2365267775438476
Agriculture neGHG N2O,Methanol Production 2050,0.46536487500000057,0.5368568250000008,0.5505186736714762,1.2422206182984425,0.027740104106225377,0.05370175647542517
Wind offshore Costs,Methanol Production 2050,0.9214607250000004,3.4349904750000007,2.319719830943773,6.57285793770806,0.17749051319295875,0.28414760721155713
Wind offshore Potential,Methanol Production 2050,0.4141916249999998,1.6298331750000004,1.8936368656496583,4.841467931192636,0.08421564157311363,0.20929883789935913
Solar PV Costs,Methanol Production 2050,0.6781559250000001,0.6781559250000001,1.3364669351592344,3.0039522123957596,0.035041215988552525,0.1298622062760959
Solar PV Potential,Methanol Production 2050,-0.9584417999999999,1.8643553999999996,1.7666375132080834,4.658057195199063,0.0963337159530446,0.20136990922580605
Nuclear Costs,Methanol Production 2050,0.15403604999999987,0.3612601500000004,0.28302894489988073,0.7377069562386501,0.01866679103954875,0.0318914037736873
Nuclear Potential,Methanol Production 2050,0.27983827499999964,0.27983827499999964,0.5268847809898322,1.2514748112125584,0.014459614779800007,0.0541018194005851
Hydrogen Import Potential,Methanol Production 2050,5.2014702,5.6276493,5.5028875014444845,14.57397735673721,0.2907881024988853,0.6300396011474281
Hydrogen Import Price,Methanol Production 2050,-5.0199813,6.805945500000002,5.872494800908489,13.499650409597415,0.3516722297631141,0.5835959636482254
Biomass Import Potential,Methanol Production 2050,8.5118811,11.6886078,7.729992499986783,21.064517137295574,0.603965865999445,0.9106285573724849
Biomass Import Price,Methanol Production 2050,-12.299159475000002,15.909928575,9.773910015930262,23.131843347934137,0.8220871085938217,1.0
Ammonia Import Potential,Methanol Production 2050,0.9693573000000001,2.5193688,2.246277120859344,5.463286867085482,0.13017912698413772,0.23618035039016455
Ammonia Import Price,Methanol Production 2050,-3.4135761000000002,4.1588856000000005,4.55273806597255,11.219800707466728,0.21489513430304522,0.48503703482276733
CCS potential,Methanol Production 2050,4.8953571,11.10203295,7.831351531402985,23.12329306895492,0.573656765607374,0.9996303675910904
Flexibility Costs,Methanol Production 2050,0.8670474750000002,0.9198444749999999,1.1183862724340612,2.4320689986154607,0.0475295838849328,0.10513943752920428
LNG Import Price,Methanol Production 2050,0.07711604999999935,3.8691073499999993,2.7667997052328435,7.662353857734884,0.19992190783298996,0.3312470062365002
Electricity Trade Price,Methanol Production 2050,-1.1928591000000002,2.08400835,3.2589832497118922,6.542623245654763,0.10768347517467602,0.28284054786490126
Weather Conditions,Methanol Production 2050,0.02929905000000015,1.4249097000000002,1.4786174526544618,3.504465458166562,0.07362697385838453,0.15149961918099966
Electricity Trade Ratio,Methanol Production 2050,-0.5199699749999994,1.240479525,1.154890704441494,2.9753348541401685,0.0640972221320665,0.1286250649975066
Electricity Trade Volume,Methanol Production 2050,0.35776035000000034,1.2162397500000002,1.804346792960343,3.889577975077546,0.06284472081197717,0.1681482066332996
WACC,Methanol Production 2050,4.47340215,6.24792735,5.941579807795894,15.858937604568839,0.322838691930819,0.6855890110454674
Bunker Emission Reduction,Methanol Production 2050,-19.353093375000004,19.353093375000004,9.963138158827954,21.81131269361749,1.0,0.9429128654187182
End-of-Life Emission Reduction,Methanol Production 2050,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Shedding Flexibility Capacity 2050,-82.368245325,88.87776682500001,48.1522653696407,108.01470438231942,0.6215438978823649,0.5347962000515953
Buildings demand,Shedding Flexibility Capacity 2050,-46.532585700000006,47.88978135000001,29.357291085818982,67.90169358244641,0.33490491978293674,0.3361909650414614
Steel Production,Shedding Flexibility Capacity 2050,12.116317575,27.733767375000006,24.968568329331802,62.94612445095703,0.19394899864171136,0.3116552358019217
Chemical Production,Shedding Flexibility Capacity 2050,12.7434693,37.902191099999996,28.953509979112916,70.19688509632364,0.26505926550744285,0.3475547854308373
Passenger Cars,Shedding Flexibility Capacity 2050,-3.930023399999991,6.349614299999994,6.639048310410458,13.973572034310365,0.04440440126991905,0.06918514722445195
Bunker aviation,Shedding Flexibility Capacity 2050,5.1155190750000035,13.418617725000008,7.030481138249076,20.926473936931504,0.09383966612720858,0.10360995575507588
Bunker navigation,Shedding Flexibility Capacity 2050,88.31999865,88.32010290000001,41.807128015234944,91.53887297929114,0.6176440180582536,0.45322200996870743
Agriculture neGHG CH4,Shedding Flexibility Capacity 2050,32.162197125,52.96462957500002,31.314467088331927,91.46289770978278,0.3703945710152702,0.4528458455782819
Agriculture neGHG N2O,Shedding Flexibility Capacity 2050,1.143843150000007,13.601291249999997,5.888283533621653,20.314277482306633,0.09511714663582627,0.1005788838330568
Wind offshore Costs,Shedding Flexibility Capacity 2050,-84.12503204999999,84.14124449999998,49.99098383868557,122.81791548285834,0.5884202421757133,0.6080890085668929
Wind offshore Potential,Shedding Flexibility Capacity 2050,140.33964825,142.99515630000002,81.10487160876289,201.97358240746388,1.0,1.0
Solar PV Costs,Shedding Flexibility Capacity 2050,-0.07831230000000125,0.08597249999999493,0.14286284397639448,0.3683366644748482,0.0006012266584724514,0.0018236873361574658
Solar PV Potential,Shedding Flexibility Capacity 2050,18.622643774999986,19.907976224999995,19.064359964545794,48.40285254921066,0.1392213326669163,0.23964942331696712
Nuclear Costs,Shedding Flexibility Capacity 2050,-11.686579950000013,28.220787600000005,26.572814275450533,70.45268126222673,0.19735484984395937,0.34882126871471075
Nuclear Potential,Shedding Flexibility Capacity 2050,11.526542400000007,12.985763550000001,11.633772565994203,25.128223381933445,0.09081261132199622,0.12441341626173404
Hydrogen Import Potential,Shedding Flexibility Capacity 2050,-24.985630725,24.985630725,26.7347276968794,54.88559469720756,0.1747306088646864,0.27174640387613025
Hydrogen Import Price,Shedding Flexibility Capacity 2050,1.4314173749999966,7.688938724999997,9.273141407149424,20.6888635435211,0.05377062359279365,0.10243351282339067
Biomass Import Potential,Shedding Flexibility Capacity 2050,-100.12892167500002,109.15809682500003,52.12951137181081,133.67054475394053,0.7633691913031604,0.6618219232467344
Biomass Import Price,Shedding Flexibility Capacity 2050,78.25097655,81.40855515,63.61531205623314,153.33918345679297,0.5693098791346962,0.7592041574399799
Ammonia Import Potential,Shedding Flexibility Capacity 2050,-97.18475910000001,97.18475910000001,56.16889477109263,122.7716458999624,0.6796367206740135,0.6078599212657496
Ammonia Import Price,Shedding Flexibility Capacity 2050,81.11240325000001,81.11240325000001,63.59363485196908,152.46344725342786,0.5672388166759185,0.7548682626515298
CCS potential,Shedding Flexibility Capacity 2050,-54.76008660000002,117.77874915000002,53.885785744281414,158.10003976091133,0.8236555153162206,0.7827758357128035
Flexibility Costs,Shedding Flexibility Capacity 2050,-10.952733675000008,11.044596375000015,6.343968148118125,15.964467435621009,0.07723755587796798,0.07904235417983578
LNG Import Price,Shedding Flexibility Capacity 2050,25.614836925000002,25.693289475,28.126960724614918,62.47319675558192,0.17967943907901443,0.30931370336120373
Electricity Trade Price,Shedding Flexibility Capacity 2050,-41.334651525000005,45.03404422499999,43.34502664530156,98.69833945122598,0.31493405364388544,0.48866954912999855
Weather Conditions,Shedding Flexibility Capacity 2050,-30.9557505,41.754490649999994,22.71204717297194,56.19079603767176,0.29199933571456216,0.27820864178321986
Electricity Trade Ratio,Shedding Flexibility Capacity 2050,-51.757149525,57.02643142500001,32.42337663518449,82.95252023459666,0.3987997418972716,0.41070975345303956
Electricity Trade Volume,Shedding Flexibility Capacity 2050,-45.135077925000004,49.073637225,27.189247141098456,65.49357543681832,0.3431839126218011,0.3242680287993843
WACC,Shedding Flexibility Capacity 2050,-125.07574935,126.39535650000005,78.49900675221278,170.03851310644023,0.8839135518326646,0.8418849192039508
Bunker Emission Reduction,Shedding Flexibility Capacity 2050,64.78128877499998,81.47452927500001,47.8541822838586,118.9975458797617,0.5697712522798228,0.5891738140272952
End-of-Life Emission Reduction,Shedding Flexibility Capacity 2050,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Storage Flexibility Capacity 2050,3.1758627,10.405538549999997,14.444200609731944,31.37719523834153,0.942551482573844,0.8252189555851404
Buildings demand,Storage Flexibility Capacity 2050,2.4608858249999983,2.552688374999998,1.439439749408234,3.176221140238196,0.23122687988170162,0.08353448650030924
Steel Production,Storage Flexibility Capacity 2050,0.9059805749999988,0.9187041749999996,0.4953381974181925,1.1025712346316172,0.08321779579520468,0.028997578521266634
Chemical Production,Storage Flexibility Capacity 2050,5.755528575000002,5.764352775000002,2.1573509476116546,4.667569959953208,0.5221449354156595,0.12275689965961249
Passenger Cars,Storage Flexibility Capacity 2050,0.24009630000000076,0.3528880500000001,0.12684696566468293,0.3977291139558959,0.0319652032532322,0.01046025948244811
Bunker aviation,Storage Flexibility Capacity 2050,0.7251631500000004,1.0112146500000019,0.41741758475382923,1.2270894468205222,0.09159755287801925,0.032272402425485305
Bunker navigation,Storage Flexibility Capacity 2050,3.9144071249999994,3.9144071249999994,1.759161618587501,4.455107309327505,0.3545736937437389,0.11716914060981858
Agriculture neGHG CH4,Storage Flexibility Capacity 2050,1.0224993000000002,1.1385886500000002,0.4162132618742783,1.1455832636100738,0.10313530769623185,0.030128793129888733
Agriculture neGHG N2O,Storage Flexibility Capacity 2050,0.9236482500000005,1.0432055999999996,1.290157331252952,2.939307230305706,0.09449534785581439,0.07730366032757402
Wind offshore Costs,Storage Flexibility Capacity 2050,-1.4682844500000005,2.1696247500000005,0.8469962581890458,2.713669766259326,0.19652832142372936,0.07136940422192616
Wind offshore Potential,Storage Flexibility Capacity 2050,-6.208818975000002,11.039756174999997,15.404728772198107,38.02287262789887,1.0,1.0
Solar PV Costs,Storage Flexibility Capacity 2050,-0.57928065,0.6954782999999998,0.7419714160153185,1.775687191388495,0.06299761416605743,0.04670050074242954
Solar PV Potential,Storage Flexibility Capacity 2050,1.7920637250000002,2.5378872749999997,0.8484470792608576,2.6182902097855694,0.22988617092351682,0.06886092577509326
Nuclear Costs,Storage Flexibility Capacity 2050,2.041012649999999,2.041012649999999,1.0595315693496254,2.3637967696386704,0.18487841738950359,0.06216775867440011
Nuclear Potential,Storage Flexibility Capacity 2050,-3.470579624999999,3.470579624999999,3.240639012151952,8.330141279580417,0.3143710395397388,0.2190823760503636
Hydrogen Import Potential,Storage Flexibility Capacity 2050,-4.040073299999999,4.070660849999999,5.054516833931692,12.938475877572154,0.3687274234568863,0.3402813881052924
Hydrogen Import Price,Storage Flexibility Capacity 2050,1.495187175,1.739283525,1.0928615145386373,2.679987014168152,0.15754727708014807,0.0704835492151043
Biomass Import Potential,Storage Flexibility Capacity 2050,-8.60737935,8.60737935,4.110589530036354,10.166693526660824,0.7796711461338052,0.2673836252761482
Biomass Import Price,Storage Flexibility Capacity 2050,3.3244567499999995,3.3446877,1.259761367622918,3.2865652817214435,0.3029675336104061,0.08643653292281661
Ammonia Import Potential,Storage Flexibility Capacity 2050,-4.431823575,4.431823575,1.9306330131668887,4.583855280287401,0.4014421609270733,0.12055520699727582
Ammonia Import Price,Storage Flexibility Capacity 2050,3.5631902249999996,3.5631902249999996,2.6407507196186506,5.9652439497137095,0.3227598661163366,0.15688567268683368
CCS potential,Storage Flexibility Capacity 2050,-6.570046950000001,6.76243575,1.2756991869967351,3.5947255651545413,0.6125529987078724,0.09454113581405078
Flexibility Costs,Storage Flexibility Capacity 2050,-8.151550349999999,8.151550349999999,1.3380744809583647,3.259434771843882,0.7383813755288849,0.08572300161909142
LNG Import Price,Storage Flexibility Capacity 2050,0.49720312499999997,0.9164238750000007,0.7105385092043632,1.798186346236022,0.08301124232030431,0.04729222759767557
Electricity Trade Price,Storage Flexibility Capacity 2050,4.203051825000001,4.203051825000001,1.1641950158431598,3.5452917646680886,0.3807196244531191,0.09324102887657071
Weather Conditions,Storage Flexibility Capacity 2050,1.6359957,5.6606881499999995,2.4294531816784897,7.984493342984509,0.5127548163444834,0.20999184940924145
Electricity Trade Ratio,Storage Flexibility Capacity 2050,10.400653575,10.400653575,3.0618115787411675,7.05944769332749,0.9421089931816363,0.18566318653545646
Electricity Trade Volume,Storage Flexibility Capacity 2050,1.0134307500000006,8.074064700000001,4.094316066635643,13.411008160087901,0.7313625927974812,0.35270896787129435
WACC,Storage Flexibility Capacity 2050,-5.289797925,5.289797925,1.5644433856797295,3.930113598472278,0.47915894528349956,0.103361827417232
Bunker Emission Reduction,Storage Flexibility Capacity 2050,3.3616412999999996,3.718186649999999,1.2242627814205842,3.3185317747079304,0.3367997074446257,0.08727725038515353
End-of-Life Emission Reduction,Storage Flexibility Capacity 2050,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,SynFuel Production 2050,3.973577025,7.385518575000002,3.602999732007676,10.992955000830964,0.1682916902625926,0.30467859026594957
Buildings demand,SynFuel Production 2050,-1.316786175,1.3418217750000003,1.2052407731261652,3.0027037811870945,0.030575707345763762,0.08322235058445754
Steel Production,SynFuel Production 2050,-0.800506725,2.422725375,1.3828139075467563,3.9868010176891935,0.055205947187103706,0.11049739707372377
Chemical Production,SynFuel Production 2050,-10.618776,16.435466100000003,11.08743713772733,29.587414163949788,0.37451024489807616,0.8200389828217788
Passenger Cars,SynFuel Production 2050,-0.0726044999999997,0.23666444999999947,0.2890367886458753,0.7348342474324425,0.005392804839782931,0.020366522247196747
Bunker aviation,SynFuel Production 2050,10.550998799999999,11.0313105,5.780405365065295,14.03580374016356,0.2513673035960762,0.38901359065686336
Bunker navigation,SynFuel Production 2050,-8.976796875000002,8.995475775,8.199351940891844,20.69116752301052,0.2049773225153597,0.5734723512823359
Agriculture neGHG CH4,SynFuel Production 2050,-5.517707100000001,6.259248000000001,5.798385883830849,13.002748973248675,0.1426276861936878,0.36038164683217255
Agriculture neGHG N2O,SynFuel Production 2050,-0.746939625,1.1458260750000002,1.0016103896173498,2.433308350519168,0.026109609630045806,0.06744109821813171
Wind offshore Costs,SynFuel Production 2050,-4.591270725000001,7.669128825,7.01673834222448,17.716222343231045,0.1747542355616945,0.49101935266411384
Wind offshore Potential,SynFuel Production 2050,1.0292894999999997,6.4203894,5.68234056842317,14.961446969838033,0.14629956898727758,0.41466853732817427
Solar PV Costs,SynFuel Production 2050,0.6254835750000002,0.6254835750000002,1.2492556216209312,2.770635310030618,0.0142527145520366,0.07679038623712922
Solar PV Potential,SynFuel Production 2050,-0.030929700000000525,2.426453700000001,1.8407403485025546,5.063098421435981,0.055290903457909435,0.14032784536134843
Nuclear Costs,SynFuel Production 2050,0.6360711750000002,0.8558571750000002,0.9154122504353897,2.3028456168505973,0.019502171599929598,0.06382521861402367
Nuclear Potential,SynFuel Production 2050,-1.9393831499999998,2.5991262000000006,3.8334190882629287,9.040147564015745,0.05922554211486623,0.25055496137228556
Hydrogen Import Potential,SynFuel Production 2050,-0.6940143750000001,0.9122279250000002,1.0976747292599947,2.8819503139070495,0.02078667568756166,0.07987557110816308
Hydrogen Import Price,SynFuel Production 2050,-4.493388600000001,7.5426841499999995,4.98787821087576,12.861603054664855,0.17187297707397156,0.3564696741648906
Biomass Import Potential,SynFuel Production 2050,-3.1946568000000006,15.432405,9.718058805574746,28.141750767399387,0.35165377974381234,0.7799712589361842
